loan_id,account_id,date,amount,duration,payments,status,account_id,district_id,frequency,date,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16
6436,7049,1998-05-22,495180,60,8253.0,C,7049,69,POPLATEK MESICNE,1997-10-12,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358
6437,7052,1997-11-09,63972,36,1777.0,D,7052,55,POPLATEK PO OBRATU,1997-07-17,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894
6442,7082,1998-02-08,194160,48,4045.0,C,7082,57,POPLATEK MESICNE,1996-09-06,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651
6450,7099,1998-06-10,234336,48,4882.0,C,7099,1,POPLATEK MESICNE,1996-08-20,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6456,7123,1993-12-09,47016,12,3918.0,A,7123,64,POPLATEK PO OBRATU,1993-04-14,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
6460,7133,1994-11-06,48672,36,1352.0,A,7133,1,POPLATEK MESICNE,1993-09-17,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6461,7136,1996-09-19,74124,36,2059.0,C,7136,12,POPLATEK TYDNE,1995-04-09,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868
6464,7156,1998-04-16,49488,24,2062.0,C,7156,71,POPLATEK MESICNE,1997-09-11,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595
6468,7176,1997-11-30,203940,60,3399.0,C,7176,1,POPLATEK MESICNE,1996-12-07,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6469,7180,1998-11-17,99744,24,4156.0,C,7180,7,POPLATEK TYDNE,1997-06-12,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.2,2.87,130,4289.0,4846
6470,7181,1998-05-17,49872,12,4156.0,C,7181,77,POPLATEK PO OBRATU,1996-07-02,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590
6471,7184,1996-08-04,155640,24,6485.0,A,7184,5,POPLATEK MESICNE,1995-06-19,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040
6474,7190,1995-06-06,63360,60,1056.0,C,7190,49,POPLATEK MESICNE,1993-09-06,49,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.8,2.26,155,1660.0,2123
6486,7240,1998-01-15,152160,60,2536.0,C,7240,17,POPLATEK MESICNE,1996-04-23,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.3,2.62,119,1003.0,1181
6490,7262,1997-02-10,73260,60,1221.0,C,7262,70,POPLATEK MESICNE,1996-08-30,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
6495,7274,1998-03-12,49044,12,4087.0,C,7274,11,POPLATEK MESICNE,1997-09-28,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529
6499,7401,1994-01-05,80952,24,3373.0,A,7401,1,POPLATEK MESICNE,1993-02-26,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6501,7418,1996-04-29,30276,12,2523.0,B,7418,21,POPLATEK MESICNE,1995-04-07,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354
6502,7424,1997-12-08,30276,12,2523.0,A,7424,68,POPLATEK MESICNE,1996-07-28,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887
6508,7437,1998-04-19,110736,48,2307.0,C,7437,19,POPLATEK TYDNE,1997-08-08,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099
6509,7445,1994-03-15,55368,24,2307.0,A,7445,64,POPLATEK MESICNE,1993-03-18,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
6512,7454,1994-05-26,63312,48,1319.0,A,7454,4,POPLATEK MESICNE,1993-04-19,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.6,5.05,109,5244.0,5892
6520,7485,1994-03-16,91200,24,3800.0,A,7485,39,POPLATEK MESICNE,1993-07-28,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.3,9.4,90,4947.0,4743
6526,7523,1995-01-03,288468,36,8013.0,A,7523,63,POPLATEK MESICNE,1994-08-29,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460
6534,7542,1997-10-19,590820,60,9847.0,C,7542,54,POPLATEK MESICNE,1996-05-16,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
6535,7546,1995-11-02,41952,12,3496.0,A,7546,43,POPLATEK MESICNE,1994-09-03,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891
6539,7559,1998-07-11,12792,12,1066.0,C,7559,56,POPLATEK MESICNE,1997-05-24,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158
6540,7562,1995-12-31,309600,48,6450.0,C,7562,72,POPLATEK TYDNE,1995-01-17,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
6541,7565,1997-08-17,153504,48,3198.0,C,7565,59,POPLATEK MESICNE,1996-04-02,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305
6544,7594,1997-12-11,130464,48,2718.0,C,7594,16,POPLATEK MESICNE,1996-02-16,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913
6545,7606,1995-12-12,191880,60,3198.0,C,7606,21,POPLATEK MESICNE,1995-03-15,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354
6546,7607,1995-03-27,31728,24,1322.0,A,7607,1,POPLATEK MESICNE,1993-09-05,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6550,7614,1996-05-18,320592,48,6679.0,C,7614,62,POPLATEK MESICNE,1995-02-08,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906
6552,7632,1998-01-08,170448,48,3551.0,C,7632,68,POPLATEK MESICNE,1996-09-22,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887
6553,7636,1998-01-26,42384,12,3532.0,C,7636,40,POPLATEK MESICNE,1996-10-08,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872
6554,7637,1997-01-29,390096,48,8127.0,C,7637,46,POPLATEK MESICNE,1996-08-19,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618
6562,7674,1997-03-21,94488,24,3937.0,C,7674,1,POPLATEK MESICNE,1996-07-21,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6568,7713,1998-02-25,220440,60,3674.0,C,7713,50,POPLATEK TYDNE,1996-05-25,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134
6569,7721,1998-05-28,45456,12,3788.0,C,7721,13,POPLATEK MESICNE,1997-07-03,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.7,3.26,123,1597.0,1875
6571,7733,1998-05-12,140064,24,5836.0,C,7733,19,POPLATEK TYDNE,1996-07-08,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099
6574,7745,1997-12-20,77544,36,2154.0,C,7745,2,POPLATEK MESICNE,1996-11-29,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.6,1.85,132,2159.0,2674
6577,7753,1994-03-11,51696,24,2154.0,A,7753,74,POPLATEK MESICNE,1993-02-08,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347
6578,7765,1995-12-11,27984,12,2332.0,A,7765,52,POPLATEK TYDNE,1994-07-10,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799
6580,7769,1994-05-22,196080,48,4085.0,A,7769,23,POPLATEK MESICNE,1993-10-03,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198
6585,7795,1996-10-29,372120,60,6202.0,C,7795,64,POPLATEK MESICNE,1995-01-05,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
6589,7815,1996-01-01,189696,24,7904.0,A,7815,19,POPLATEK TYDNE,1995-04-09,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099
6591,7819,1995-02-02,20832,48,434.0,C,7819,38,POPLATEK MESICNE,1993-08-01,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822
6594,7824,1994-09-28,189696,24,7904.0,B,7824,60,POPLATEK MESICNE,1994-05-17,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252
6596,7844,1994-06-25,91584,24,3816.0,A,7844,1,POPLATEK MESICNE,1993-11-26,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6598,7857,1995-01-18,68112,12,5676.0,A,7857,75,POPLATEK MESICNE,1993-08-04,75,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.3,5.66,99,4063.0,4505
6599,7859,1996-11-19,72120,12,6010.0,A,7859,52,POPLATEK MESICNE,1995-03-14,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799
6600,7861,1995-10-08,21852,36,607.0,A,7861,34,POPLATEK MESICNE,1995-04-22,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190
6605,7890,1997-10-14,79344,48,1653.0,C,7890,23,POPLATEK MESICNE,1996-03-26,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198
6607,7894,1997-10-21,153144,36,4254.0,C,7894,27,POPLATEK MESICNE,1996-04-09,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127
6612,7907,1997-08-31,97392,12,8116.0,A,7907,70,POPLATEK MESICNE,1996-07-27,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
6613,7926,1996-09-22,84120,24,3505.0,A,7926,69,POPLATEK TYDNE,1996-06-09,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358
6621,7957,1997-06-14,42900,12,3575.0,A,7957,51,POPLATEK MESICNE,1995-09-07,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839
6624,7965,1994-09-30,71460,12,5955.0,A,7965,55,POPLATEK MESICNE,1993-11-08,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894
6625,7966,1997-09-07,473280,60,7888.0,D,7966,54,POPLATEK MESICNE,1996-12-27,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
6632,7990,1998-04-23,144960,48,3020.0,C,7990,9,POPLATEK MESICNE,1996-08-30,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487
6633,7997,1998-02-05,160656,24,6694.0,C,7997,10,POPLATEK MESICNE,1996-04-25,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316
6641,8026,1997-09-09,128268,36,3563.0,C,8026,36,POPLATEK MESICNE,1997-03-23,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132
6642,8027,1994-06-05,77640,12,6470.0,A,8027,44,POPLATEK TYDNE,1993-07-07,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.7,3.76,97,2166.0,2325
6643,8038,1998-01-18,35856,24,1494.0,C,8038,47,POPLATEK MESICNE,1996-08-17,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410
6644,8039,1996-10-20,93600,24,3900.0,A,8039,9,POPLATEK MESICNE,1995-12-17,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487
6645,8041,1994-11-06,140400,36,3900.0,A,8041,1,POPLATEK MESICNE,1993-10-10,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6647,8051,1994-06-01,208320,48,4340.0,A,8051,1,POPLATEK TYDNE,1993-02-07,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6650,8073,1994-02-17,49320,12,4110.0,B,8073,24,POPLATEK PO OBRATU,1993-09-03,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.3,2.01,128,5198.0,5273
6655,8085,1997-10-17,260400,60,4340.0,D,8085,73,POPLATEK MESICNE,1996-04-08,73,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.3,3.74,90,4355.0,4433
6659,8092,1996-02-20,56100,60,935.0,C,8092,54,POPLATEK MESICNE,1995-01-11,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
6660,8094,1997-05-09,220428,36,6123.0,C,8094,67,POPLATEK MESICNE,1996-11-24,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.7,6.55,109,3244.0,3079
6665,8114,1997-08-15,99300,60,1655.0,C,8114,59,POPLATEK MESICNE,1995-10-14,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305
6667,8127,1996-07-15,155880,24,6495.0,A,8127,37,POPLATEK MESICNE,1994-10-13,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166
6668,8129,1994-07-30,74736,36,2076.0,A,8129,45,POPLATEK MESICNE,1993-06-26,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122
6675,8158,1997-11-01,238716,36,6631.0,C,8158,48,POPLATEK TYDNE,1996-06-16,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717
6676,8159,1995-06-13,29784,24,1241.0,A,8159,26,POPLATEK MESICNE,1995-02-08,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261
6677,8169,1997-08-12,97980,60,1633.0,C,8169,29,POPLATEK MESICNE,1995-11-28,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888
6678,8173,1994-05-20,80340,12,6695.0,A,8173,11,POPLATEK MESICNE,1993-07-05,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529
6682,8225,1998-03-30,36204,12,3017.0,D,8225,50,POPLATEK MESICNE,1996-12-07,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134
6686,8260,1994-08-25,224604,36,6239.0,A,8260,31,POPLATEK MESICNE,1993-03-24,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452
6687,8261,1993-09-13,87840,24,3660.0,A,8261,13,POPLATEK MESICNE,1993-05-12,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.7,3.26,123,1597.0,1875
6688,8268,1997-09-26,8616,24,359.0,C,8268,59,POPLATEK MESICNE,1996-09-19,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305
6694,8316,1995-03-19,134784,24,5616.0,A,8316,70,POPLATEK MESICNE,1994-06-04,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
6695,8320,1997-06-04,309660,60,5161.0,C,8320,51,POPLATEK MESICNE,1997-01-19,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839
6696,8321,1994-05-09,89040,60,1484.0,C,8321,77,POPLATEK MESICNE,1993-04-12,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590
6698,8327,1996-03-10,247728,48,5161.0,C,8327,1,POPLATEK TYDNE,1995-08-08,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6699,8330,1994-03-30,7656,24,319.0,A,8330,48,POPLATEK MESICNE,1993-03-28,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717
6704,8377,1995-06-01,417060,60,6951.0,C,8377,29,POPLATEK MESICNE,1993-11-20,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888
6705,8381,1997-07-25,333648,48,6951.0,D,8381,14,POPLATEK MESICNE,1996-09-17,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.4,1.71,135,6604.0,6295
6712,8405,1995-10-14,266220,60,4437.0,C,8405,20,POPLATEK MESICNE,1994-05-10,20,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.6,3.64,120,1563.0,1542
6715,8411,1996-05-06,220620,60,3677.0,C,8411,20,POPLATEK MESICNE,1994-12-02,20,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.6,3.64,120,1563.0,1542
6721,8475,1994-01-21,21072,24,878.0,A,8475,4,POPLATEK MESICNE,1993-09-08,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.6,5.05,109,5244.0,5892
6725,8489,1995-06-23,265320,36,7370.0,A,8489,19,POPLATEK MESICNE,1993-09-18,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099
6726,8492,1995-09-03,85860,60,1431.0,C,8492,2,POPLATEK MESICNE,1994-06-29,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.6,1.85,132,2159.0,2674
6727,8505,1997-12-10,42840,12,3570.0,A,8505,70,POPLATEK MESICNE,1997-03-20,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
6729,8519,1994-08-11,74688,12,6224.0,A,8519,23,POPLATEK MESICNE,1993-04-02,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198
6730,8523,1998-02-15,93036,12,7753.0,C,8523,54,POPLATEK MESICNE,1996-11-25,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
6732,8533,1996-09-19,174048,48,3626.0,C,8533,47,POPLATEK MESICNE,1995-10-10,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410
6734,8547,1996-05-30,173016,36,4806.0,C,8547,14,POPLATEK TYDNE,1995-07-17,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.4,1.71,135,6604.0,6295
6736,8558,1994-06-14,288360,60,4806.0,C,8558,1,POPLATEK PO OBRATU,1994-02-27,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6737,8564,1995-03-11,76680,24,3195.0,A,8564,68,POPLATEK MESICNE,1993-09-12,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887
6738,8566,1994-09-29,230220,36,6395.0,B,8566,74,POPLATEK MESICNE,1993-10-08,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347
6745,8625,1995-04-10,47304,24,1971.0,A,8625,64,POPLATEK MESICNE,1993-11-10,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
6746,8639,1998-06-06,185640,60,3094.0,C,8639,46,POPLATEK MESICNE,1997-08-22,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618
6748,8645,1998-12-08,240900,60,4015.0,C,8645,60,POPLATEK MESICNE,1997-06-23,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252
6751,8680,1996-07-14,85716,36,2381.0,C,8680,17,POPLATEK MESICNE,1996-02-12,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.3,2.62,119,1003.0,1181
6753,8688,1997-03-20,67980,12,5665.0,A,8688,66,POPLATEK MESICNE,1996-11-22,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103
6755,8713,1998-07-24,170700,60,2845.0,C,8713,53,POPLATEK MESICNE,1997-05-18,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903
6758,8742,1997-07-29,33144,12,2762.0,A,8742,70,POPLATEK MESICNE,1997-01-28,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
6763,8772,1997-06-19,88272,48,1839.0,C,8772,1,POPLATEK MESICNE,1996-05-16,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6764,8776,1995-08-26,33984,48,708.0,C,8776,64,POPLATEK MESICNE,1994-08-24,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
6766,8784,1998-04-28,74352,24,3098.0,C,8784,1,POPLATEK MESICNE,1996-10-16,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6785,8899,1995-12-25,125340,60,2089.0,C,8899,1,POPLATEK TYDNE,1994-09-05,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6790,8919,1998-06-08,76104,24,3171.0,C,8919,62,POPLATEK MESICNE,1997-07-03,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906
6791,8926,1998-01-23,566640,60,9444.0,C,8926,1,POPLATEK MESICNE,1997-03-21,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6793,8931,1997-01-30,186300,60,3105.0,C,8931,63,POPLATEK TYDNE,1996-01-01,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460
6805,8972,1996-12-21,45024,48,938.0,C,8972,70,POPLATEK MESICNE,1996-05-21,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
6808,8982,1994-10-12,227880,36,6330.0,A,8982,64,POPLATEK MESICNE,1993-09-25,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
6810,9006,1996-06-08,186384,48,3883.0,C,9006,40,POPLATEK TYDNE,1994-09-02,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872
6816,9017,1996-03-26,100224,48,2088.0,D,9017,70,POPLATEK MESICNE,1995-11-22,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
6817,9024,1996-10-04,70656,48,1472.0,C,9024,1,POPLATEK MESICNE,1996-01-05,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6818,9030,1996-12-12,155616,48,3242.0,C,9030,72,POPLATEK MESICNE,1995-01-21,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
6819,9031,1997-05-03,50112,24,2088.0,C,9031,47,POPLATEK MESICNE,1997-01-15,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410
6820,9034,1993-12-16,38148,12,3179.0,A,9034,1,POPLATEK MESICNE,1993-06-28,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6821,9037,1998-09-15,321936,48,6707.0,C,9037,1,POPLATEK MESICNE,1996-10-22,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
6824,9052,1997-02-26,71976,24,2999.0,D,9052,43,POPLATEK PO OBRATU,1995-08-30,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891
6836,9093,1994-08-03,189300,60,3155.0,C,9093,47,POPLATEK MESICNE,1993-06-16,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410
6841,9104,1994-08-07,172080,48,3585.0,A,9104,10,POPLATEK MESICNE,1994-01-21,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316
6851,9138,1997-06-03,272220,60,4537.0,D,9138,26,POPLATEK MESICNE,1996-07-18,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261
6852,9140,1998-11-10,16032,48,334.0,C,9140,32,POPLATEK MESICNE,1997-08-18,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505
6855,9153,1998-03-01,52236,36,1451.0,C,9153,9,POPLATEK MESICNE,1996-12-12,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487
6856,9156,1998-12-01,163332,36,4537.0,C,9156,18,POPLATEK MESICNE,1997-09-14,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910
6857,9159,1998-06-08,69600,48,1450.0,C,9159,64,POPLATEK MESICNE,1996-08-02,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
6859,9167,1998-03-07,272220,60,4537.0,C,9167,56,POPLATEK MESICNE,1997-04-02,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158
6861,9179,1998-02-28,215040,60,3584.0,C,9179,28,POPLATEK MESICNE,1997-01-21,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525
6863,9188,1993-07-28,127080,60,2118.0,A,9188,45,POPLATEK MESICNE,1993-02-08,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122
